"","YEAR","SERIAL","MONTH","HWTFINL","CPSID","ASECFLAG","HFLAG","ASECWTH","HHINTYPE","CPI99","REGION","STATEFIP","METRO","METAREA","COUNTY","METFIPS","INDIVIDCC","HHINCOME","HOUSRET","PROPTAX","PUBHOUS","RENTSUB","HEATSUB","HEATVAL","FOODSTMP","STAMPNO","STAMPMO","ATELUNCH","LUNCHSUB","FRELUNCH","STAMPVAL","FAMINC","UNITSSTR","PHONE","ASECOVERH","HRHHID","HRHHID2","HSEQ","INTTYPE","PERNUM","WTFINL","CPSIDP","ASECWT","RELATE","AGE","SEX","RACE","EMPSTAT","LABFORCE","CLASSWKR","ABSENT","WKSTAT","EDUC","SCHLCOLL","DIFFANY","FTOTVAL","INCTOT"
"1189",2019,64852,11,3527.7381,20181106562200,NA,NA,NA,1,NA,31,51,1,9998,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740,NA,NA,NA,8505023110362,9011,NA,2,2,2773.3142,20181106562202,NA,201,36,1,100,10,2,22,0,11,111,5,1,NA,NA
"1190",2019,65857,11,2634.5454,20180806664000,NA,NA,NA,1,NA,42,53,3,7601,0,42660,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,820,NA,NA,NA,274033158505401,9011,NA,2,2,2938.059,20180806664002,NA,301,18,1,100,10,2,22,0,11,60,5,1,NA,NA
"1191",2019,66029,11,2568.1605,20180806684800,NA,NA,NA,1,NA,42,53,3,7601,0,42660,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740,NA,NA,NA,735140130305324,9011,NA,1,1,2568.1605,20180806684801,NA,101,38,2,100,34,1,0,1,99,73,5,1,NA,NA
"1192",2019,66133,11,3120.0985,20180806695300,NA,NA,NA,1,NA,42,53,1,9998,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,NA,NA,NA,102506397310351,9011,NA,2,4,2520.1419,20180806695304,NA,901,33,2,100,10,2,22,0,11,73,5,1,NA,NA
"1193",2019,66529,11,667.9665,20180806733400,NA,NA,NA,1,NA,31,54,1,9998,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,NA,NA,NA,50411138845604,9011,NA,4,2,667.9665,20180806733402,NA,201,64,2,100,10,2,28,0,41,123,0,1,NA,NA
"1194",2019,68326,11,7156.8623,20191106832600,NA,NA,NA,1,NA,21,55,2,5081,0,33340,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,955030160906501,10012,NA,1,1,7156.8623,20191106832601,NA,101,36,2,200,32,1,0,1,99,73,5,1,NA,NA
"1195",2019,68796,11,3525.0879,20191006867100,NA,NA,NA,1,NA,21,55,1,9998,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,NA,NA,NA,455183120404505,10011,NA,2,1,3525.0879,20191006867101,NA,101,31,1,100,32,1,0,1,99,71,5,2,NA,NA
"1196",2019,69503,11,319.7003,20180807036800,NA,NA,NA,1,NA,41,56,1,9998,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,NA,NA,NA,365007110708100,9011,NA,4,2,332.7139,20180807036802,NA,201,63,1,100,36,1,0,1,99,81,0,1,NA,NA
"1197",2019,114,12,2375.905,20190900011200,NA,NA,NA,1,NA,32,1,2,5240,0,33860,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,114770986791000,10011,NA,1,6,2086.3534,20190900011206,NA,301,19,2,200,34,1,0,1,99,73,5,1,NA,NA
"1198",2019,2543,12,3833.9532,20191000251700,NA,NA,NA,1,NA,41,4,2,8520,4019,46060,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,NA,NA,NA,163084981002701,10011,NA,2,3,4277.3969,20191000251703,NA,301,0,2,100,0,0,0,0,99,1,0,0,NA,NA
"1199",2019,3160,12,3206.1503,20181100320400,NA,NA,NA,1,NA,41,4,3,6201,4013,38060,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,NA,NA,NA,467014103006461,9011,NA,4,2,3206.1503,20181100320402,NA,201,34,2,651,10,2,22,0,12,111,5,1,NA,NA
"1200",2019,4209,12,1198.0561,20181000426800,NA,NA,NA,1,NA,33,5,1,9998,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,NA,NA,NA,3390310090576,9011,NA,2,2,1468.0371,20181000426802,NA,201,46,1,100,10,2,22,0,11,111,5,1,NA,NA
"1201",2019,4969,12,3032.9431,20191200496900,NA,NA,NA,1,NA,42,6,2,4484,6037,31080,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,730,NA,NA,NA,2121819058634,11011,NA,1,2,3032.9431,20191200496902,NA,201,47,2,100,10,2,22,0,11,20,5,1,NA,NA
"1202",2019,5045,12,3588.9223,20191100503800,NA,NA,NA,1,NA,42,6,2,8120,6077,44700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,NA,NA,NA,10101650209796,9012,NA,2,3,4641.3804,20191100503803,NA,301,23,1,100,32,1,0,1,99,73,5,2,NA,NA
"1203",2019,8242,12,3597.4057,20190900817800,NA,NA,NA,1,NA,42,6,3,7365,0,41860,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,NA,NA,NA,246497901230006,10011,NA,1,1,3714.6993,20190900817801,NA,101,64,1,100,36,1,0,1,99,123,0,1,NA,NA
"1204",2019,9768,12,2896.1648,20181000992600,NA,NA,NA,1,NA,41,8,2,2083,8031,19740,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841,NA,NA,NA,10000860587488,9011,NA,1,1,2882.5035,20181000992601,NA,101,58,1,100,10,2,23,0,11,111,0,1,NA,NA
"1205",2019,9976,12,4453.973,20191100999800,NA,NA,NA,1,NA,41,8,2,1720,0,17820,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740,NA,NA,NA,893990360981100,10011,NA,1,3,3934.3023,20191100999803,NA,501,69,2,100,10,2,22,0,11,81,0,1,NA,NA
"1206",2019,10151,12,3273.3734,20191101015500,NA,NA,NA,1,NA,41,8,3,2083,0,19740,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,NA,NA,NA,271584001300056,10011,NA,2,3,4919.8443,20191101015503,NA,301,10,2,100,0,0,0,0,99,1,0,0,NA,NA
"1207",2019,10179,12,4114.5659,20191201017900,NA,NA,NA,1,NA,41,8,3,2083,0,19740,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,NA,NA,NA,501189008500486,9012,NA,2,2,4114.5659,20191201017902,NA,201,64,2,100,10,2,22,0,11,81,0,1,NA,NA
"1208",2019,11981,12,745.0649,20190901197200,NA,NA,NA,1,NA,31,10,4,7130,10005,41540,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,730,NA,NA,NA,620114301473105,10011,NA,2,4,565.0385,20190901197204,NA,301,12,1,100,0,0,0,0,99,1,0,0,NA,NA
"1209",2019,15115,12,5178.8302,20191101511200,NA,NA,NA,1,NA,31,12,3,5001,12011,33100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,NA,NA,NA,115940010087238,10011,NA,1,3,6036.0645,20191101511203,NA,301,10,2,200,0,0,0,0,99,1,0,0,NA,NA
"1210",2019,16656,12,4044.6483,20191101665700,NA,NA,NA,1,NA,31,12,1,9998,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841,NA,NA,NA,169022277103011,9011,NA,1,3,3614.2367,20191101665703,NA,301,1,1,100,0,0,0,0,99,1,0,0,NA,NA
"1211",2019,16813,12,3222.2333,20191101680300,NA,NA,NA,1,NA,31,12,4,9999,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,NA,NA,NA,100102905210995,9011,NA,1,1,3243.2265,20191101680301,NA,101,34,1,100,10,2,27,0,11,123,5,1,NA,NA
"1212",2019,17181,12,5152.2847,20180901738700,NA,NA,NA,1,NA,31,13,2,601,0,12260,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,NA,NA,NA,273523101100102,9011,NA,2,1,5152.2847,20180901738701,NA,101,33,2,200,10,2,22,0,11,81,5,1,NA,NA
"1213",2019,17630,12,3569.6067,20191201763000,NA,NA,NA,1,NA,31,13,3,521,0,12060,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,820,NA,NA,NA,195481030002244,11011,NA,1,2,3930.6824,20191201763002,NA,201,37,1,100,10,2,22,0,11,30,5,1,NA,NA
"1214",2019,17649,12,4988.8583,20191201764900,NA,NA,NA,1,NA,31,13,3,521,13063,12060,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,730,NA,NA,NA,231236006410753,11011,NA,1,2,4548.4484,20191201764902,NA,501,40,2,200,21,2,22,1,50,73,3,1,NA,NA
"1215",2019,18363,12,2838.5904,20191101834400,NA,NA,NA,1,NA,31,13,4,9999,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,NA,NA,NA,23404301140100,10011,NA,2,1,2838.5904,20191101834401,NA,101,68,2,100,36,1,0,1,99,125,0,1,NA,NA
"1216",2019,18517,12,3209.9619,20181001867900,NA,NA,NA,1,NA,31,13,4,9999,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720,NA,NA,NA,531578100100607,9011,NA,2,1,3209.9619,20181001867901,NA,101,53,2,100,32,1,0,1,99,10,5,2,NA,NA
"1217",2019,20282,12,866.6168,20181002044900,NA,NA,NA,1,NA,41,16,4,9999,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,NA,NA,NA,10610173396864,9111,NA,1,4,911.7237,20181002044904,NA,301,3,1,100,0,0,0,0,99,1,0,0,NA,NA
"1218",2019,20824,12,5391.9276,20180902096900,NA,NA,NA,1,NA,21,17,2,1605,0,16980,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,NA,NA,NA,237815501757109,9011,NA,2,1,5079.6841,20180902096901,NA,101,43,1,200,10,2,22,0,11,111,4,1,NA,NA
"1219",2019,23073,12,3614.0526,20191202307300,NA,NA,NA,1,NA,21,18,1,9998,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,820,NA,NA,NA,109280911068820,11011,NA,1,1,3614.0526,20191202307301,NA,101,54,2,100,10,2,22,0,11,40,5,1,NA,NA
"1220",2019,23429,12,4121.8129,20191002340500,NA,NA,NA,1,NA,21,18,4,9999,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,NA,NA,NA,821520493801001,10011,NA,4,4,3315.6264,20191002340504,NA,301,6,2,100,0,0,0,0,99,1,0,0,NA,NA
"1221",2019,23730,12,2238.5148,20181202403800,NA,NA,NA,1,NA,22,19,1,9998,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,730,NA,NA,NA,107109791910096,9012,NA,2,3,2337.3391,20181202403804,NA,301,0,2,100,0,0,0,0,99,1,0,0,NA,NA
"1222",2019,23846,12,1991.701,20181002409200,NA,NA,NA,1,NA,22,19,1,9998,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,NA,NA,NA,710006971019199,9011,NA,4,3,2661.2157,20181002409203,NA,301,11,1,100,0,0,0,0,99,1,0,0,NA,NA
"1223",2019,24884,12,1533.594,20191002481900,NA,NA,NA,1,NA,22,20,1,9998,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,NA,NA,NA,561200004720433,10011,NA,1,3,1965.9261,20191002481903,NA,301,15,2,100,34,1,0,1,99,40,0,1,NA,NA
"1224",2019,25514,12,2510.6341,20190902538400,NA,NA,NA,1,NA,32,21,1,9998,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,820,NA,NA,NA,10008062315711,10111,NA,2,1,2510.6341,20190902538401,NA,101,41,2,100,10,2,27,0,11,111,5,1,NA,NA
"1225",2019,25580,12,2719.7138,20191002551100,NA,NA,NA,1,NA,32,21,1,9998,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,NA,NA,NA,61114000720886,10011,NA,1,1,2719.7138,20191002551101,NA,101,73,2,100,36,1,0,1,99,73,0,2,NA,NA
"1226",2019,25828,12,2373.7829,20190902569100,NA,NA,NA,1,NA,32,21,1,9998,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430,NA,NA,NA,641018006520176,9012,NA,1,1,2373.7829,20190902569101,NA,101,51,1,100,32,1,0,1,99,40,5,2,NA,NA
"1227",2019,26051,12,1355.8189,20191102601300,NA,NA,NA,1,NA,33,22,2,7681,0,43340,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,NA,NA,NA,20210369256216,9112,NA,2,4,2142.9747,20191102601304,NA,301,11,2,200,0,0,0,0,99,1,0,0,NA,NA
"1228",2019,26306,12,1566.2748,20191202630600,NA,NA,NA,1,NA,33,22,2,7681,0,43340,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,NA,NA,NA,322011120108002,11111,NA,2,3,1596.7491,20191202630603,NA,301,2,2,100,0,0,0,0,99,1,0,0,NA,NA
"1229",2019,26991,12,1464.5313,20180902726800,NA,NA,NA,1,NA,33,22,3,5561,0,35380,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720,NA,NA,NA,610007622900002,9111,NA,2,4,1607.6294,20180902726804,NA,301,7,2,100,0,0,0,0,99,1,0,0,NA,NA
"1230",2019,28898,12,3269.2442,20181102933100,NA,NA,NA,1,NA,31,24,3,722,24025,12580,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,NA,NA,NA,242639150206803,9011,NA,2,3,3265.2322,20181102933103,NA,301,38,1,100,10,2,22,0,41,73,5,1,NA,NA
"1231",2019,29336,12,2994.3628,20191102930600,NA,NA,NA,1,NA,11,25,2,1125,25025,14460,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,NA,NA,NA,20511553648774,10011,NA,2,2,2994.3628,20191102930602,NA,1115,28,2,100,10,2,22,0,11,124,5,1,NA,NA
"1232",2019,31511,12,3652.3748,20180903195200,NA,NA,NA,1,NA,21,26,3,3001,0,24340,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841,NA,NA,NA,510002072636636,9011,NA,4,2,3652.3748,20180903195202,NA,201,59,2,100,36,1,0,1,99,73,0,1,NA,NA
"1233",2019,31557,12,3435.6914,20181003194900,NA,NA,NA,1,NA,21,26,3,2161,26163,19820,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,NA,NA,NA,605227515610979,9011,NA,1,2,3435.6914,20181003194902,NA,201,57,2,100,34,1,0,1,99,111,0,1,NA,NA
"1234",2019,32694,12,3425.9843,20180903313800,NA,NA,NA,1,NA,22,27,3,5121,27163,33460,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841,NA,NA,NA,747973201280206,9011,NA,4,1,3425.9843,20180903313801,NA,101,58,2,100,34,1,0,1,99,111,0,1,NA,NA
"1235",2019,33859,12,1866.0026,20191203385900,NA,NA,NA,1,NA,32,28,1,9998,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,NA,NA,NA,20810248540588,9112,NA,1,1,1597.3151,20191203385901,NA,101,27,1,100,10,2,22,0,11,73,5,1,NA,NA
"1236",2019,34516,12,1045.917,20180903494000,NA,NA,NA,1,NA,32,28,1,9998,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740,NA,NA,NA,885080382431002,9111,NA,1,2,1080.6027,20180903494002,NA,301,61,2,100,32,1,0,1,99,60,0,1,NA,NA
"1237",2019,37295,12,1267.0368,20181103779600,NA,NA,NA,1,NA,22,31,3,5921,31055,36540,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,820,NA,NA,NA,407311870110431,9011,NA,2,5,933.0551,20181103779607,NA,901,13,2,100,0,0,0,0,99,1,0,0,NA,NA
"1238",2019,37436,12,1339.1405,20190903726500,NA,NA,NA,1,NA,22,31,1,9998,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,NA,NA,NA,123873010038841,10011,NA,2,2,1179.3134,20190903726502,NA,201,59,1,100,10,2,13,0,11,81,0,2,NA,NA
"1239",2019,37911,12,2110.588,20181103841700,NA,NA,NA,1,NA,41,32,2,4130,32003,29820,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,820,NA,NA,NA,110108293135962,9111,NA,1,4,2375.4082,20181103841704,NA,301,12,2,200,0,0,0,0,99,1,0,0,NA,NA
"1240",2019,38225,12,1693.3886,20191103828000,NA,NA,NA,1,NA,41,32,2,4130,32003,29820,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,NA,NA,NA,755082061301891,9012,NA,1,1,1613.3208,20191103828001,NA,101,40,1,100,12,2,22,3,13,81,5,1,NA,NA
"1241",2019,39202,12,1167.9217,20191203920200,NA,NA,NA,1,NA,11,33,3,1125,33017,14460,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,605303987310368,9012,NA,1,1,1167.9217,20191203920201,NA,101,23,1,100,10,2,13,0,41,111,3,1,NA,NA
"1242",2019,39261,12,774.8868,20191203926100,NA,NA,NA,1,NA,11,33,3,1125,33015,14460,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,923892801550307,11111,NA,1,1,774.8868,20191203926101,NA,101,85,2,100,36,1,0,1,99,73,0,1,NA,NA
"1243",2019,40687,12,4584.7467,20191104070100,NA,NA,NA,1,NA,12,34,3,5606,34031,35620,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,NA,NA,NA,643807140609008,10011,NA,2,4,3041.5849,20191104070104,NA,501,60,2,651,34,1,0,1,99,20,0,1,NA,NA
"1244",2019,40772,12,4016.1987,20191204077200,NA,NA,NA,1,NA,12,34,3,5606,34039,35620,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,NA,NA,NA,841543003530936,9012,NA,1,3,4207.812,20191204077203,NA,301,11,2,100,0,0,0,0,99,1,0,0,NA,NA
"1245",2019,45214,12,3131.4564,20191004512000,NA,NA,NA,1,NA,12,36,4,960,0,13780,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,730,NA,NA,NA,648370988431003,10011,NA,2,2,3241.966,20191004512002,NA,201,79,1,100,36,1,0,1,99,81,0,2,NA,NA
"1246",2019,45277,12,4323.4879,20191204527700,NA,NA,NA,1,NA,31,37,2,6642,0,39580,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,NA,NA,NA,4067436309631,11011,NA,1,4,3307.3354,20191204527704,NA,301,14,1,100,0,0,0,0,99,1,0,0,NA,NA
"1247",2019,45533,12,3880.3076,20191004545600,NA,NA,NA,1,NA,31,37,2,6641,0,20500,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,820,NA,NA,NA,510008813457427,10011,NA,1,1,3880.3076,20191004545601,NA,101,85,2,200,36,1,0,1,99,111,0,1,NA,NA
"1248",2019,46614,12,3149.8627,20181104723700,NA,NA,NA,1,NA,31,37,4,2980,37191,24140,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430,NA,NA,NA,30710578972973,9011,NA,2,1,3149.8627,20181104723701,NA,101,62,1,200,32,1,0,1,99,73,0,1,NA,NA
"1249",2019,47620,12,535.9539,20191104763400,NA,NA,NA,1,NA,22,38,4,2521,0,22020,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,NA,NA,NA,110208533448948,10011,NA,2,2,535.9539,20191104763402,NA,201,30,2,651,10,2,23,0,11,111,5,1,NA,NA
"1250",2019,48437,12,5267.6696,20180904896200,NA,NA,NA,1,NA,21,39,2,1840,0,18140,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,935700327591103,9011,NA,2,1,5267.6696,20180904896201,NA,101,55,2,200,32,1,0,1,99,73,0,1,NA,NA
"1251",2019,48932,12,3930.1071,20191204893200,NA,NA,NA,1,NA,21,39,3,1681,39103,17460,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841,NA,NA,NA,305010211077947,11011,NA,1,1,3930.1071,20191204893201,NA,101,42,2,100,10,2,22,0,12,111,5,1,NA,NA
"1252",2019,49115,12,3788.7939,20181204972400,NA,NA,NA,1,NA,21,39,3,1840,0,18140,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,NA,NA,NA,593332140007103,9011,NA,1,4,4104.2466,20181204972404,NA,301,12,2,100,0,0,0,0,99,1,0,0,NA,NA
"1253",2019,49215,12,2845.2632,20180904975400,NA,NA,NA,1,NA,21,39,3,80,39153,10420,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,NA,NA,NA,793039150402201,9011,NA,4,2,2742.0639,20180904975402,NA,201,70,1,100,36,1,0,1,99,73,0,2,NA,NA
"1254",2019,51319,12,1892.6965,20191105130600,NA,NA,NA,1,NA,42,41,3,6442,0,38900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,NA,NA,NA,40110869410103,10011,NA,2,1,1892.6965,20191105130601,NA,101,46,2,100,34,1,0,1,99,123,5,1,NA,NA
"1255",2019,51675,12,2646.4874,20190905142000,NA,NA,NA,1,NA,42,41,1,9998,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,604406472110644,10111,NA,2,2,2244.4945,20190905142002,NA,1114,53,1,100,10,2,22,0,12,73,5,1,NA,NA
"1256",2019,52544,12,4403.2982,20181205320600,NA,NA,NA,1,NA,12,42,3,6161,42091,37980,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,NA,NA,NA,112894020184241,9011,NA,1,1,4403.2982,20181205320601,NA,101,53,1,100,10,2,22,0,11,40,5,1,NA,NA
"1257",2019,54496,12,883.1272,20181205518300,NA,NA,NA,1,NA,11,44,3,6484,0,39300,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,NA,NA,NA,584100201980406,9111,NA,1,3,778.5688,20181205518303,NA,301,13,2,100,0,0,0,0,99,1,0,0,NA,NA
"1258",2019,54857,12,2545.217,20191005475800,NA,NA,NA,1,NA,31,45,3,3162,0,24860,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,NA,NA,NA,100401281510804,10111,NA,2,1,2622.2949,20191005475801,NA,101,48,1,100,10,2,23,0,11,125,5,1,NA,NA
"1259",2019,56097,12,637.8834,20190905583000,NA,NA,NA,1,NA,22,46,1,9998,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430,NA,NA,NA,603400849610622,10011,NA,2,1,637.8834,20190905583001,NA,101,21,1,100,34,1,22,1,99,81,3,1,NA,NA
"1260",2019,58161,12,3776.1235,20191005801200,NA,NA,NA,1,NA,33,48,2,7240,0,41700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,NA,NA,NA,40811706355931,10011,NA,2,2,4709.5117,20191005801202,NA,1114,31,2,100,10,2,22,0,11,73,5,1,NA,NA
"1261",2019,58168,12,3776.9174,20190905785000,NA,NA,NA,1,NA,33,48,2,4881,48215,32580,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841,NA,NA,NA,40811851465033,10011,NA,2,1,3776.9174,20190905785001,NA,101,63,2,100,10,2,13,0,12,123,0,1,NA,NA
"1262",2019,59709,12,5388.2543,20191105962300,NA,NA,NA,1,NA,33,48,3,1922,0,19100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,NA,NA,NA,40811085994925,9012,NA,2,3,4968.5693,20191105962303,NA,301,0,2,651,0,0,0,0,99,1,0,0,NA,NA
"1263",2019,60390,12,4028.324,20191006020900,NA,NA,NA,1,NA,33,48,3,3362,0,26420,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740,NA,NA,NA,410020418072802,10011,NA,4,1,4028.324,20191006020901,NA,101,31,1,100,10,2,22,0,11,73,5,1,NA,NA
"1264",2019,60885,12,3474.4322,20191206088500,NA,NA,NA,1,NA,33,48,3,841,0,13140,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720,NA,NA,NA,830630388501004,11011,NA,2,1,3474.4322,20191206088501,NA,101,51,2,100,34,1,0,1,99,60,5,1,NA,NA
"1265",2019,62059,12,1577.1288,20181206282400,NA,NA,NA,1,NA,41,49,2,6520,0,39340,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,NA,NA,NA,923820524081104,9011,NA,1,1,1356.3426,20181206282401,NA,101,30,1,100,10,2,22,0,11,111,5,1,NA,NA
"1266",2019,63075,12,350.8409,20191006292500,NA,NA,NA,1,NA,11,50,1,9998,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,NA,NA,NA,75040647504711,10111,NA,4,1,354.0924,20191006292501,NA,101,80,1,100,36,1,0,1,99,124,0,2,NA,NA
"1267",2019,63742,12,424.532,20180906442100,NA,NA,NA,1,NA,11,50,4,1311,0,15540,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,NA,NA,NA,50010901265502,9011,NA,2,1,424.532,20180906442101,NA,101,28,1,100,10,2,28,0,11,92,5,1,NA,NA
"1268",2019,64367,12,3690.5657,20190906405500,NA,NA,NA,1,NA,31,51,3,6761,0,40060,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740,NA,NA,NA,50110020795779,10011,NA,1,4,2603.3297,20190906405504,NA,301,11,2,100,0,0,0,0,99,1,0,0,NA,NA
"1269",2019,65777,12,3088.239,20181006637400,NA,NA,NA,1,NA,42,53,3,6442,0,38900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,NA,NA,NA,51063694504821,9011,NA,2,6,4181.2566,20181006637406,NA,1001,25,1,100,10,2,22,0,11,71,5,1,NA,NA
