prodvec,modelvec,newmodv,model_year,id,firmid,market,hpwt,space,air,mpd,price,mpg,quantity,share,share_out,japan,euro
RNFUEG,RNFUEG,RNFUEG83,83,3165,24,14,0.366935,1.185900,0.0000,2.228878,8.657363,2.600000,9.272,0.000107,0.888114,0,1
SA900,SA900,SA90081,81,3166,11,14,0.416667,1.247540,0.0000,1.800248,10.991338,2.100000,8.369,0.000096,0.888114,0,1
SBSTD,SBSTD,SBSTD81,81,3167,5,14,0.331707,1.045800,0.0000,2.743234,4.801732,3.200000,157.385,0.001813,0.888114,1,0
TYTERC,TYTERC,TYTERC81,81,3171,1,14,0.311558,1.009332,0.0000,2.914686,4.906641,3.400000,103.013,0.001187,0.888114,1,0
TYCORO,TYCORO,TYCORO83,83,3174,1,14,0.336377,1.070972,0.0000,2.914686,6.254090,3.400000,157.876,0.001819,0.888114,1,0
TYCELI,TYCELI,TYCELI71,71,3175,1,14,0.420673,1.154110,0.0000,2.228878,7.410010,2.600000,85.213,0.000982,0.888114,1,0
TYCAMR,TYCAMR,TYCAMR83,83,3176,1,14,0.395529,1.167740,0.0000,2.743234,7.842156,3.200000,93.725,0.001080,0.888114,1,0
TYCRES,TYCRES,TYCRES83,83,3177,1,14,0.476985,1.238230,1.0000,1.800248,13.277190,2.100000,34.456,0.000397,0.888114,1,0
VWRABB,VWRABB,VWRABB81,81,3179,7,14,0.394036,0.971922,0.0000,2.657508,6.487007,3.100000,11.552,0.000133,0.888114,0,1
VWJETT,VWJETT,VWJETT81,81,3180,7,14,0.361328,1.075200,0.0000,2.571782,7.555342,3.000000,37.975,0.000438,0.888114,0,1
VWSCIR,VWSCIR,VWSCIR84,84,3181,7,14,0.434783,1.060480,0.0000,2.400330,10.461983,2.800000,17.245,0.000199,0.888114,0,1
VWQUAN,VWQUAN,VWQUAN84,84,3182,7,14,0.397456,1.205538,1.0000,1.714521,12.492782,2.000000,18.645,0.000215,0.888114,0,1
VVDL,VVDL,VVDL84,84,3184,6,14,0.380267,1.270624,0.0000,2.143152,11.511068,2.500000,44.339,0.000511,0.888114,0,1
VVGL,VVGL,VVGL78,78,3186,6,14,0.374368,1.268605,0.0000,2.143152,14.432146,2.500000,24.271,0.000280,0.888114,0,1
AMENCO,AMENCO,AMENCO84,84,3300,15,15,0.282543,1.043900,0.0000,2.775042,5.538104,3.100000,39.179,0.000443,0.879859,0,0
AMALLI,AMALLI,AMALLI84,84,3301,15,15,0.286006,1.064700,0.0000,2.775042,5.725836,3.100000,71.494,0.000808,0.879859,0,0
AMEAGL,AMEAGL,AMEAGL85,85,3302,15,15,0.330383,1.307907,0.0000,2.148419,9.718401,2.400000,12.776,0.000144,0.879859,0,0
BKSKYH,BKSKYH,BKSKYH82,82,3304,19,15,0.359532,1.086860,0.0000,2.336406,7.045539,2.610000,85.639,0.000968,0.879859,0,0
BKSKYL,BKSKYL,BKSKYL85,85,3307,19,15,0.417132,1.247779,0.0000,1.611314,7.404275,1.800000,54.513,0.000616,0.879859,0,0
BKCENT,BKCENT,BKCENT82,82,3308,19,15,0.328707,1.280207,0.0000,2.058902,8.870818,2.300000,234.508,0.002651,0.879859,0,0
BKSOME,BKSOME,BKSOME85,85,3312,19,15,0.361920,1.218600,0.0000,2.148419,8.231413,2.400000,95.098,0.001075,0.879859,0,0
BKREGA,BKREGA,BKREGA85,85,3314,19,15,0.346784,1.436296,0.0000,1.700832,9.226766,1.900000,112.59,0.001273,0.879859,0,0
BKLeSA,BKLeSA,BKLeSA85,85,3315,19,15,0.306663,1.664208,0.0000,1.521797,9.854089,1.700000,115.212,0.001302,0.879859,0,0
BKELEC,BKELEC,BKELEC84,84,3318,19,15,0.384615,1.423254,1.0000,1.700832,12.871747,1.900000,99.185,0.001121,0.879859,0,0
BKRIVI,BKRIVI,BKRIVI85,85,3319,19,15,0.362976,1.477190,1.0000,1.521797,15.529740,1.700000,48.834,0.000552,0.879859,0,0
CDCIMA,CDCIMA,CDCIMA84,84,3320,19,15,0.334909,1.125150,1.0000,1.611314,12.046468,1.800000,23.754,0.000269,0.879859,0,0
CDSEVI,CDSEVI,CDSEVI82,82,3322,19,15,0.328688,1.452032,1.0000,1.432280,21.616171,1.600000,29.034,0.000328,0.879859,0,0
CDDEVI,CDDEVI,CDDEVI85,85,3323,19,15,0.368080,1.398150,1.0000,1.521797,17.259294,1.700000,187.664,0.002122,0.879859,0,0
CDELDO,CDELDO,CDELDO84,84,3324,19,15,0.362513,1.443770,1.0000,1.432280,19.452602,1.600000,58.31,0.000659,0.879859,0,0
CVSPRI,CVSPRI,CVSPRI85,85,3326,19,15,0.320213,0.850833,0.0000,4.207321,4.599442,4.700000,31.267,0.000353,0.879859,1,0
CVCHEV,CVCHEV,CVCHEV79,79,3327,19,15,0.303030,1.019082,0.0000,2.416972,5.288104,2.700000,129.927,0.001469,0.879859,0,0
CVSPEC,CVSPEC,CVSPEC85,85,3328,19,15,0.383982,0.991524,0.0000,2.327454,6.110595,2.600000,53.593,0.000606,0.879859,1,0
CVNOVA,CVNOVA,CVNOVA85,85,3329,19,15,0.323625,1.085500,0.0000,2.327454,6.686803,2.600000,35.594,0.000402,0.879859,0,0
CVCAVA,CVCAVA,CVCAVA84,84,3330,19,15,0.376229,1.155609,0.0000,1.611314,6.019517,1.800000,431.031,0.004873,0.879859,0,0
CVCITA,CVCITA,CVCITA80,80,3332,19,15,0.366972,1.206861,0.0000,2.148419,6.589219,2.400000,43.677,0.000494,0.879859,0,0
CVCELE,CVCELE,CVCELE84,84,3334,19,15,0.341753,1.304919,0.0000,2.148419,7.702602,2.400000,363.619,0.004111,0.879859,0,0
CVCAMA,CVCAMA,CVCAMA75,75,3338,19,15,0.362221,1.367184,0.0000,1.611314,8.083643,1.800000,199.985,0.002261,0.879859,0,0
CVMONT,CVMONT,CVMONT85,85,3340,19,15,0.408677,1.438872,0.0000,1.611314,8.866171,1.800000,112.585,0.001273,0.879859,0,0
CVIMPA,CVIMPA,CVIMPA85,85,3342,19,15,0.372706,1.599988,0.0000,1.611314,8.846654,1.800000,245.826,0.002779,0.879859,0,0
CRLeBA,CRLeBA,CRLeBA84,84,3345,16,15,0.375147,1.231630,0.0000,2.058902,8.651487,2.300000,87.482,0.000989,0.879859,0,0
CRLASE,CRLASE,CRLASE84,84,3347,16,15,0.378875,1.212750,0.0000,2.058902,8.228625,2.300000,50.957,0.000576,0.879859,0,0
CRGTS,CRGTS,CRGTS85,85,3348,16,15,0.372180,1.232132,0.0000,2.058902,8.386617,2.300000,71.018,0.000803,0.879859,0,0
CRNEWY,CRNEWY,CRNEWY84,84,3349,16,15,0.542005,1.268331,0.0000,1.790349,11.956320,2.000000,57.413,0.000649,0.879859,0,0
CRFIFT,CRFIFT,CRFIFT84,84,3350,16,15,0.347501,1.533714,1.0000,1.432280,12.990706,1.600000,109.01,0.001232,0.879859,0,0
DGCOLT,DGCOLT,DGCOLT85,85,3351,16,15,0.345704,1.067374,0.0000,2.775042,5.603160,3.100000,76.313,0.000863,0.879859,1,0
DGCOLT,DGCOLT,DGCOLT85,85,3353,16,15,0.345776,1.127916,0.0000,2.148419,9.116171,2.400000,23.593,0.000267,0.879859,1,0
DGOMNI,DGOMNI,DGOMNI85,85,3354,16,15,0.441582,1.084384,0.0000,1.879867,5.554833,2.100000,71.473,0.000808,0.879859,0,0
DGCHAR,DGCHAR,DGCHAR85,85,3355,16,15,0.288939,1.165916,0.0000,2.506489,6.118959,2.800000,57.171,0.000646,0.879859,0,0
DGARIE,DGARIE,DGARIE83,83,3356,16,15,0.401170,1.208046,0.0000,2.327454,6.541822,2.600000,116.284,0.001315,0.879859,0,0
DGCONQ,DGCONQ,DGCONQ85,85,3358,16,15,0.514184,1.148316,0.0000,1.700832,11.676580,1.900000,5.387,0.000061,0.879859,1,0
DGDAYT,DGDAYT,DGDAYT84,84,3359,16,15,0.379165,1.212750,0.0000,2.058902,7.904275,2.300000,49.533,0.000560,0.879859,0,0
DG600,DG600,DG60083,83,3360,16,15,0.382092,1.279942,0.0000,2.058902,8.320632,2.300000,55.33,0.000625,0.879859,0,0
DGLANC,DGLANC,DGLANC85,85,3361,16,15,0.372320,1.232132,0.0000,2.058902,8.097584,2.300000,49.615,0.000561,0.879859,0,0
DGDIPL,DGDIPL,DGDIPL84,84,3362,16,15,0.365374,1.526294,0.0000,1.432280,8.735130,1.600000,34.919,0.000395,0.879859,0,0
FDESCO,FDESCO,FDESCO84,84,3363,18,15,0.389294,1.080101,0.0000,2.237937,5.415428,2.500000,420.69,0.004756,0.879859,0,0
FDEXP,FDEXP,FDEXP85,85,3367,18,15,0.381316,1.122277,0.0000,2.237937,6.223978,2.500000,17.927,0.000203,0.879859,0,0
FDTEMP,FDTEMP,FDTEMP84,84,3368,18,15,0.369416,1.166444,0.0000,2.237937,6.553903,2.500000,281.144,0.003178,0.879859,0,0
FDMUST,FDMUST,FDMUST74,74,3369,18,15,0.339506,1.237581,0.0000,2.058902,6.398699,2.300000,157.821,0.001784,0.879859,0,0
FDLTD,FDLTD,FDLTD83,83,3372,18,15,0.301783,1.395150,0.0000,1.879867,8.247212,2.100000,185.014,0.002092,0.879859,0,0
FDCRNV,FDCRNV,FDCRNV84,84,3374,18,15,0.377460,1.636025,0.0000,1.432280,9.859665,1.600000,162.334,0.001835,0.879859,0,0
FDTHUN,FDTHUN,FDTHUN84,84,3376,18,15,0.413365,1.404936,0.0000,1.700832,9.525093,1.900000,157.209,0.001777,0.879859,0,0
LCTOWN,LCTOWN,LCTOWN84,84,3378,18,15,0.384902,1.710390,1.0000,1.432280,17.701673,1.600000,117.606,0.001330,0.879859,0,0
LCMARK,LCMARK,LCMARK84,84,3379,18,15,0.387275,1.437852,1.0000,1.432280,20.816914,1.600000,19.853,0.000224,0.879859,0,0
LCCONT,LCCONT,LCCONT82,82,3380,18,15,0.369393,1.477152,1.0000,1.432280,20.978625,1.600000,27.679,0.000313,0.879859,0,0
MCLYNX,MCLYNX,MCLYNX85,85,3381,18,15,0.353535,1.080101,0.0000,2.237937,5.343866,2.500000,85.871,0.000971,0.879859,0,0
MCTOPA,MCTOPA,MCTOPA85,85,3385,18,15,0.408163,1.168430,0.0000,2.237937,7.218401,2.500000,73.098,0.000826,0.879859,0,0
MCCAPR,MCCAPR,MCCAPR79,79,3386,18,15,0.312057,1.237581,0.0000,2.058902,7.382900,2.300000,15.389,0.000174,0.879859,0,0
MCCOUG,MCCOUG,MCCOUG84,84,3389,18,15,0.410256,1.404936,0.0000,1.700832,9.897770,1.900000,119.225,0.001348,0.879859,0,0
MCMARQ,MCMARQ,MCMARQ83,83,3391,18,15,0.304604,1.395150,0.0000,1.879867,8.360595,2.100000,87.844,0.000993,0.879859,0,0
MCGRAN,MCGRAN,MCGRAN84,84,3394,18,15,0.382827,1.658500,0.0000,1.432280,11.435874,1.600000,135.202,0.001528,0.879859,0,0
ODFIRE,ODFIRE,ODFIRE84,84,3396,19,15,0.368973,1.145300,0.0000,1.611314,6.996283,1.800000,49.58,0.000560,0.879859,0,0
ODCUTL,ODCUTL,ODCUTL75,75,3398,19,15,0.340241,1.432000,0.0000,1.700832,9.257435,1.900000,217.504,0.002459,0.879859,0,0
ODCALA,ODCALA,ODCALA85,85,3400,19,15,0.366242,1.187475,0.0000,2.148419,7.898699,2.400000,122.81,0.001388,0.879859,0,0
ODCIER,ODCIER,ODCIER84,84,3402,19,15,0.334789,1.309380,0.0000,2.058902,8.826208,2.300000,333.585,0.003771,0.879859,0,0
ODDELT,ODDELT,ODDELT77,77,3406,19,15,0.312945,1.664103,0.0000,1.521797,9.847584,1.700000,188.129,0.002127,0.879859,0,0
OD98,OD98,OD9885,85,3409,19,15,0.379133,1.402296,1.0000,1.700832,13.629182,1.900000,122.421,0.001384,0.879859,0,0
ODTORO,ODTORO,ODTORO85,85,3410,19,15,0.363353,1.470840,1.0000,1.521797,15.611524,1.700000,32.093,0.000363,0.879859,0,0
PLHORI,PLHORI,PLHORI80,80,3414,16,15,0.294388,1.084384,0.0000,2.506489,5.554833,2.800000,84.5,0.000955,0.879859,0,0
PLTURI,PLTURI,PLTURI85,85,3415,16,15,0.455982,1.165916,0.0000,1.879867,6.118959,2.100000,52.817,0.000597,0.879859,0,0
PLRELI,PLRELI,PLRELI83,83,3416,16,15,0.401170,1.208046,0.0000,2.327454,6.541822,2.600000,138.833,0.001569,0.879859,0,0
PLCARA,PLCARA,PLCARA85,85,3418,16,15,0.381797,1.268880,0.0000,2.058902,8.251859,2.300000,35.954,0.000406,0.879859,0,0
PLGRAN,PLGRAN,PLGRAN84,84,3419,16,15,0.365888,1.526294,0.0000,1.432280,8.735130,1.600000,17.627,0.000199,0.879859,0,0
PT1000,PT1000,PT100084,84,3420,19,15,0.312050,1.018464,0.0000,2.506489,5.292751,2.800000,22.424,0.000253,0.879859,0,0
PTSUNB,PTSUNB,PTSUNB85,85,3421,19,15,0.632378,1.206674,0.0000,1.611314,6.500929,1.800000,116.837,0.001321,0.879859,0,0
PTGRAN,PTGRAN,PTGRAN85,85,3423,19,15,0.364212,1.187475,0.0000,2.148419,7.430297,2.400000,121.273,0.001371,0.879859,0,0
PT6000,PT6000,PT600082,82,3425,19,15,0.331412,1.359360,0.0000,2.058902,8.437732,2.300000,165.728,0.001874,0.879859,0,0
PTFIER,PTFIER,PTFIER84,84,3429,19,15,0.369330,1.107223,0.0000,2.237937,7.894981,2.500000,90.303,0.001021,0.879859,0,0
PTFIRE,PTFIRE,PTFIRE85,85,3430,19,15,0.460280,1.374876,0.0000,1.611314,8.065985,1.800000,100.16,0.001132,0.879859,0,0
PTBONN,PTBONN,PTBONN84,84,3432,19,15,0.341933,1.433432,0.0000,1.700832,8.874535,1.900000,52.972,0.000599,0.879859,0,0
PTGRAN,PTGRAN,PTGRAN84,84,3434,19,15,0.340347,1.459737,0.0000,1.700832,8.893123,1.900000,57.153,0.000646,0.879859,0,0
PTPARI,PTPARI,PTPARI85,85,3436,19,15,0.371747,1.597866,0.0000,1.611314,9.660781,1.800000,69.049,0.000781,0.879859,0,0
ARGTV6,ARGTV6,ARGTV681,81,3439,20,15,0.545519,1.121360,1.0000,1.700832,15.334572,1.900000,4.502,0.000051,0.879859,0,1
AD5000,AD5000,AD500083,83,3441,7,15,0.386779,1.375878,1.0000,1.700832,16.459108,1.900000,39.742,0.000449,0.879859,0,1
AD4000,AD4000,AD400085,85,3443,7,15,0.436457,1.169092,1.0000,2.148419,12.964684,2.400000,17.352,0.000196,0.879859,0,1
BW318i,BW318i,BW318i84,84,3444,8,15,0.412245,1.145664,1.0000,2.058902,15.729554,2.300000,23.111,0.000261,0.879859,0,1
BW325e,BW325e,BW325e85,85,3445,8,15,0.422339,1.145664,1.0000,1.879867,19.614312,2.100000,30.819,0.000348,0.879859,0,1
BW528e,BW528e,BW528e82,82,3446,8,15,0.396072,1.264410,1.0000,1.790349,22.829926,2.000000,17.749,0.000201,0.879859,0,1
BW735i,BW735i,BW735i85,85,3449,8,15,0.519258,1.399566,1.0000,1.521797,34.275093,1.700000,9.937,0.000112,0.879859,0,1
BW635L,BW635L,BW635L85,85,3450,8,15,0.538462,1.315902,1.0000,1.521797,38.396840,1.700000,4.423,0.000050,0.879859,0,1
HDCIVI,HDCIVI,HDCIVI85,85,3451,3,15,0.391955,1.045760,0.0000,2.685524,6.779740,3.000000,155.17,0.001754,0.879859,1,0
HDCRXH,HDCRXH,HDCRXH85,85,3454,3,15,0.358209,0.923994,0.0000,3.401664,6.021375,3.800000,52.861,0.000598,0.879859,1,0
HDACCO,HDACCO,HDACCO84,84,3455,3,15,0.389316,1.143608,0.0000,2.416972,8.220260,2.700000,267.9,0.003029,0.879859,0,0
HDPREL,HDPREL,HDPREL83,83,3456,3,15,0.454959,1.131279,0.0000,2.237937,9.614312,2.500000,75.938,0.000858,0.879859,1,0
ISI-MA,ISI-MA,ISI-MA84,84,3458,13,15,0.403518,1.054926,0.0000,2.148419,6.736989,2.400000,12.78,0.000144,0.879859,1,0
ISIMPU,ISIMPU,ISIMPU84,84,3459,13,15,0.329188,1.125352,1.0000,1.969384,9.338290,2.200000,14.173,0.000160,0.879859,1,0
MZGLC,MZGLC,MZGLC79,79,3460,4,15,0.349614,1.070856,0.0000,2.685524,6.222119,3.000000,64.444,0.000729,0.879859,1,0
MZ626,MZ626,MZ62683,83,3461,4,15,0.355932,1.182370,0.0000,2.327454,7.894981,2.600000,92.839,0.001050,0.879859,1,0
MB190E,MB190E,MB190E84,84,3463,9,15,0.449438,1.156750,1.0000,1.700832,21.775093,1.900000,22.325,0.000252,0.879859,0,1
MB190D,MB190D,MB190D85,85,3464,9,15,0.266667,1.156750,1.0000,2.775042,21.849442,3.100000,3.067,0.000035,0.879859,0,1
MB300D,MB300D,MB300D85,85,3465,9,15,0.349929,1.342027,1.0000,1.969384,29.684015,2.200000,18.596,0.000210,0.879859,0,1
MB300C,MB300C,MB300C85,85,3466,9,15,0.352941,1.318125,1.0000,1.969384,32.732342,2.200000,1.556,0.000018,0.879859,0,1
MB300T,MB300T,MB300T81,81,3467,9,15,0.328000,1.342027,1.0000,1.969384,32.723048,2.200000,3.112,0.000035,0.879859,0,1
MB300S,MB300S,MB300S81,81,3468,9,15,0.326260,1.452642,1.0000,1.969384,36.710037,2.200000,6.746,0.000076,0.879859,0,1
MB500S,MB500S,MB500S84,84,3469,9,15,0.471795,1.492077,1.0000,1.253245,47.583643,1.400000,7.842,0.000089,0.879859,0,1
MB500S,MB500S,MB500S84,84,3470,9,15,0.495289,1.434240,1.0000,1.253245,52.788104,1.400000,1.638,0.000019,0.879859,0,1
MB380S,MB380S,MB380S85,85,3471,9,15,0.414439,1.452642,1.0000,1.432280,39.711896,1.600000,10.885,0.000123,0.879859,0,1
MB380S,MB380S,MB380S85,85,3472,9,15,0.420624,1.285215,1.0000,1.432280,40.724907,1.600000,10.508,0.000119,0.879859,0,1
MTMIRA,MTMIRA,MTMIRA85,85,3473,10,15,0.357143,1.013012,0.0000,3.312146,5.008364,3.700000,13.066,0.000148,0.879859,1,0
MTTRED,MTTRED,MTTRED84,84,3474,10,15,0.380952,1.093016,0.0000,2.237937,6.495353,2.500000,10.902,0.000123,0.879859,1,0
MTCORD,MTCORD,MTCORD84,84,3475,10,15,0.381613,1.131420,0.0000,2.237937,7.852230,2.500000,8.159,0.000092,0.879859,1,0
MTGALA,MTGALA,MTGALA85,85,3476,10,15,0.349844,1.221277,1.0000,1.879867,11.142193,2.100000,12.766,0.000144,0.879859,1,0
MTSTAR,MTSTAR,MTSTAR84,84,3477,10,15,0.512730,1.148316,0.0000,1.700832,11.736989,1.900000,4.841,0.000055,0.879859,1,0
NISENT,NISENT,NISENT84,84,3478,2,15,0.356037,1.054614,0.0000,2.775042,6.365242,3.100000,179.235,0.002026,0.879859,0,0
NIPULS,NIPULS,NIPULS84,84,3480,2,15,0.343625,1.036112,0.0000,2.775042,7.666357,3.100000,49.816,0.000563,0.879859,1,0
NISTAN,NISTAN,NISTAN84,84,3481,2,15,0.417384,1.137504,0.0000,2.058902,8.316914,2.300000,64.398,0.000728,0.879859,1,0
NI200S,NI200S,NI200S84,84,3482,2,15,0.413123,1.140576,0.0000,2.506489,8.363383,2.800000,65.792,0.000744,0.879859,1,0
NIMAXI,NIMAXI,NIMAXI85,85,3483,2,15,0.496732,1.208305,1.0000,1.700832,12.545539,1.900000,99.051,0.001120,0.879859,1,0
NI300Z,NI300Z,NI300Z84,84,3485,2,15,0.521003,1.159053,1.0000,1.700832,15.984201,1.900000,67.409,0.000762,0.879859,1,0
PGGL,PGGL,PGGL85,85,3486,14,15,0.321192,1.277028,0.0000,1.700832,11.059480,1.900000,15.636,0.000177,0.879859,0,1
PS944,PS944,PS94483,83,3488,12,15,0.514759,1.161100,1.0000,1.969384,19.925651,2.200000,16.705,0.000189,0.879859,0,1
PS911,PS911,PS91184,84,3489,12,15,0.724790,1.097850,1.0000,1.521797,29.693309,1.700000,5.882,0.000066,0.879859,0,1
PS928S,PS928S,PS928S85,85,3490,12,15,0.859445,1.270311,1.0000,1.253245,46.468401,1.400000,2.586,0.000029,0.879859,0,1
RNSPOR,RNSPOR,RNSPOR84,84,3491,24,15,0.352850,1.206975,1.0000,2.058902,9.196097,2.300000,2.411,0.000027,0.879859,0,1
RNFUEG,RNFUEG,RNFUEG83,83,3492,24,15,0.366935,1.177488,0.0000,2.058902,8.638476,2.300000,4.794,0.000054,0.879859,0,1
SA900,SA900,SA90081,81,3493,11,15,0.423892,1.247540,1.0000,1.879867,11.310409,2.100000,11.353,0.000128,0.879859,0,1
SBSTDh,SBSTDh,SBSTDh85,85,3494,5,15,0.336585,0.994746,0.0000,2.327454,4.636617,2.600000,178.175,0.002014,0.879859,1,0
TYTERC,TYTERC,TYTERC81,81,3501,1,15,0.311558,1.009332,0.0000,3.133111,4.970260,3.500000,88.841,0.001004,0.879859,1,0
TYCORO,TYCORO,TYCORO83,83,3504,1,15,0.331754,1.079680,0.0000,2.685524,6.447955,3.000000,168.378,0.001903,0.879859,1,0
TYCELI,TYCELI,TYCELI71,71,3505,1,15,0.413386,1.154110,0.0000,2.148419,7.852230,2.400000,80.48,0.000910,0.879859,1,0
TYCAMR,TYCAMR,TYCAMR83,83,3506,1,15,0.393667,1.167740,0.0000,2.596007,8.315985,2.900000,128.132,0.001449,0.879859,1,0
TYMR2,TYMR2,TYMR285,85,3507,1,15,0.476596,1.013520,0.0000,2.327454,10.222119,2.600000,32.309,0.000365,0.879859,1,0
TYCRES,TYCRES,TYCRES83,83,3508,1,15,0.498243,1.238230,1.0000,1.790349,14.581784,2.000000,45.29,0.000512,0.879859,1,0
VWCABR,VWCABR,VWCABR85,85,3510,7,15,0.399290,1.022706,0.0000,2.148419,10.776022,2.400000,12.644,0.000143,0.879859,0,1
VWJETT,VWJETT,VWJETT85,85,3512,7,15,0.377442,1.124635,0.0000,2.372213,7.616171,2.650000,83.783,0.000947,0.879859,0,1
VWSCIR,VWSCIR,VWSCIR84,84,3513,7,15,0.412655,1.060480,0.0000,2.148419,9.275093,2.400000,13.552,0.000153,0.879859,0,1
VWQUAN,VWQUAN,VWQUAN84,84,3514,7,15,0.431203,1.205538,1.0000,1.969384,12.355948,2.200000,13.948,0.000158,0.879859,0,1
VVDL,VVDL,VVDL84,84,3515,6,15,0.380528,1.268736,1.0000,2.058902,12.026022,2.300000,39.169,0.000443,0.879859,0,1
VVGL,VVGL,VVGL78,78,3517,6,15,0.377679,1.268736,1.0000,2.058902,14.855948,2.300000,9.578,0.000108,0.879859,0,1
VV740,VV740,VV74085,85,3519,6,15,0.386179,1.298076,1.0000,1.969384,15.655204,2.200000,32.141,0.000363,0.879859,0,1
VV760,VV760,VV76085,85,3521,6,15,0.444887,1.298076,1.0000,1.611314,19.967472,1.800000,10.186,0.000115,0.879859,0,1
AMENCO,AMENCO,AMENCO84,84,3600,15,16,0.279163,1.043900,0.0000,3.901618,5.971715,3.300000,14.674,0.000164,0.878315,0,0
AMALLI,AMALLI,AMALLI84,84,3601,15,16,0.280983,1.064700,0.0000,3.901618,5.469891,3.300000,49.845,0.000557,0.878315,0,0
AMEAGL,AMEAGL,AMEAGL85,85,3602,15,16,0.330286,1.307907,0.0000,2.837540,9.685219,2.400000,8.334,0.000093,0.878315,0,0
BKSKYH,BKSKYH,BKSKYH82,82,3604,19,16,0.367893,1.086860,0.0000,2.955771,7.365876,2.500000,74.906,0.000837,0.878315,0,0
BKSOME,BKSOME,BKSOME85,85,3606,19,16,0.364501,1.218600,0.0000,2.719310,8.599453,2.300000,111.744,0.001249,0.878315,0,0
BKCENT,BKCENT,BKCENT82,82,3610,19,16,0.335399,1.280207,0.0000,2.601079,9.332117,2.200000,240.747,0.002691,0.878315,0,0
BKREGA,BKREGA,BKREGA85,85,3614,19,16,0.343857,1.436296,0.0000,2.128155,9.720803,1.800000,78.34,0.000876,0.878315,0,0
BKLeSA,BKLeSA,BKLeSA86,86,3616,19,16,0.476190,1.414602,1.0000,2.246386,11.415146,1.900000,132.406,0.001480,0.878315,0,0
BKELEC,BKELEC,BKELEC86,86,3618,19,16,0.429975,1.423254,1.0000,2.246386,14.222628,1.900000,107.999,0.001207,0.878315,0,0
BKRIVI,BKRIVI,BKRIVI85,85,3619,19,16,0.424500,1.342224,1.0000,2.246386,18.093978,1.900000,23.292,0.000260,0.878315,0,0
CDCIMA,CDCIMA,CDCIMA84,84,3620,19,16,0.330097,1.125150,1.0000,2.837540,11.978102,2.400000,23.435,0.000262,0.878315,0,0
CDSEVI,CDSEVI,CDSEVI82,82,3622,19,16,0.379230,1.334338,1.0000,2.009924,24.412409,1.700000,21.15,0.000236,0.878315,0,0
CDDEVI,CDDEVI,CDDEVI85,85,3623,19,16,0.384843,1.398150,1.0000,2.009924,17.946168,1.700000,235.206,0.002629,0.878315,0,0
CDELDO,CDELDO,CDELDO84,84,3624,19,16,0.386330,1.341866,1.0000,2.009924,22.126825,1.700000,24.266,0.000271,0.878315,0,0
CVSPRI,CVSPRI,CVSPRI85,85,3625,19,16,0.306709,0.850833,0.0000,5.202157,5.091241,4.400000,60.983,0.000682,0.878315,1,0
CVCHEV,CVCHEV,CVCHEV86,86,3626,19,16,0.238318,1.019082,0.0000,4.729234,5.437044,4.000000,74.389,0.000831,0.878315,0,0
CVSPEC,CVSPEC,CVSPEC85,85,3627,19,16,0.366684,0.991524,0.0000,4.492772,6.321168,3.800000,99.38,0.001111,0.878315,1,0
CVNOVA,CVNOVA,CVNOVA85,85,3628,19,16,0.342117,1.085500,0.0000,3.546926,6.783759,3.000000,170.507,0.001906,0.878315,0,0
CVCAVA,CVCAVA,CVCAVA84,84,3629,19,16,0.362938,1.137840,0.0000,3.074002,6.284672,2.600000,357.093,0.003991,0.878315,0,0
CVCELE,CVCELE,CVCELE84,84,3631,19,16,0.338360,1.304919,0.0000,2.719310,8.148723,2.300000,408.946,0.004570,0.878315,0,0
CVCAMA,CVCAMA,CVCAMA86,86,3635,19,16,0.450902,1.367184,0.0000,2.009924,8.471715,1.700000,163.204,0.001824,0.878315,0,0
CVMONT,CVMONT,CVMONT85,85,3637,19,16,0.446144,1.438872,0.0000,2.128155,9.343978,1.800000,111.247,0.001243,0.878315,0,0
CVCAPR,CVCAPR,CVCAPR73,73,3639,19,16,0.396040,1.599988,0.0000,2.128155,9.345803,1.800000,226.132,0.002527,0.878315,0,0
CRLeBA,CRLeBA,CRLeBA84,84,3642,16,16,0.379054,1.231630,0.0000,2.837540,9.116788,2.400000,93.761,0.001048,0.878315,0,0
CRLASE,CRLASE,CRLASE84,84,3644,16,16,0.380840,1.212750,0.0000,2.955771,8.574818,2.500000,27.762,0.000310,0.878315,0,0
CRGTS,CRGTS,CRGTS85,85,3645,16,16,0.372933,1.248900,0.0000,2.955771,8.834854,2.500000,66.984,0.000749,0.878315,0,0
CRNEWY,CRNEWY,CRNEWY86,86,3646,16,16,0.316800,1.278576,0.0000,2.719310,12.285584,2.300000,57.653,0.000644,0.878315,0,0
CRFIFT,CRFIFT,CRFIFT84,84,3647,16,16,0.374332,1.533714,1.0000,1.891694,13.427920,1.600000,106.897,0.001195,0.878315,0,0
DGCOLT,DGCOLT,DGCOLT85,85,3648,16,16,0.341880,1.078858,0.0000,4.256311,5.757299,3.600000,93.343,0.001043,0.878315,1,0
DGCOLT,DGCOLT,DGCOLT86,86,3650,16,16,0.307155,1.127916,0.0000,2.837540,9.044708,2.400000,35.096,0.000392,0.878315,1,0
DGOMNI,DGOMNI,DGOMNI85,85,3651,16,16,0.445682,1.084384,0.0000,3.074002,5.665146,2.600000,97.634,0.001091,0.878315,0,0
DGCHAR,DGCHAR,DGCHAR85,85,3652,16,16,0.288939,1.165916,0.0000,3.665156,6.150547,3.100000,50.196,0.000561,0.878315,0,0
